problem_id,title,A,B,C,D,E,answer,count
857,习近平总书记在十八届中央纪委三次全会上指出，要切实执行组织纪律，不能搞特殊、有例外，各级党组织要敢抓敢管，使纪律真正成为（)。,烫手的山芋,带电的高压线,严管的禁飞区,"",,B,1
858,习近平总书记在十八届中央纪委二次全会上指出，反腐倡廉必须常抓不懈，拒腐防变必须警钟长鸣，关键就在（)二字，一个是要经常抓，一个是要长期抓。,“常”“长”,“常”“警”,“常”“鸣”,"","",A,2
859,习近平总书记在十八届中央纪委二次全会上指出，八项规定既不是最高标准，更不是最终目的，只是我们（)的第一步，是我们作为共产党人应该做到的基本要求。,万里长征,改进作风,经济工作,"","",B,9
860,习近平总书记在十八届中央纪委二次全会上强调，要加强对权力运行的制约和监督，把权力关进（)的笼子里，形成不敢腐的惩戒机制、不能腐的防范机制、不易腐的保障机制。,法律,制度,改革,"","",B,3
861,习近平总书记在十八届中央纪委二次全会上强调，抓好党风廉政建设和反腐败斗争，必须（)。,单靠纪委,全党动手,主要领导的事,"","",B,1
862,2017年10月8日，习近平总书记在党的群众路线教育实践活动总结大会上谈到党建工作时连发三问，内容是“是不是各级党委、各部门党委(党组)都做到了聚精会神抓党建？是不是各级党委书记、各部门党委(党组)书记都成为了（）的书记？是不是各级各部门党委(党组)成员都履行了分管领域从严治党责任？”,主抓经济,从严治党,依法治国,"","",B,3
863,习近平总书记在参加十二届全国人大三次会议江西代表团审议时强调，要着力净化政治生态，营造（）良好环境。,廉洁从政,环境建设,社会稳定,"",,A,6
864,习近平总书记在参加十二届全国人大三次会议江西代表团审议时强调，要加强对干部特别是党员领导干部监督管理，彻底改变对干部失之于宽、（）现象。,失之于散,失之于宠,失之于软,"",,C,6
865,《习近平关于党风廉政建设和反腐败斗争论述摘编》指出，要做到党始终紧紧依靠人民，始终保持同人民群众的血肉联系，就必须坚定不移把党风廉政建设和（)深入进行下去。,反腐败斗争,法制建设,经济建设,"","",A,7
866,《习近平关于党风廉政建设和反腐败斗争论述摘编》指出，当前腐败现象多发，滋生腐败的土壤存在，党风廉政建设和反腐败斗争形势依然（)。,复杂,严峻复杂,可以松一把劲,"","",B,4
867,《习近平关于党风廉政建设和反腐败斗争论述摘编》强调，新形势下加强党的建设，必须把党的十八大提出的关于党的建设的目标任务落到实处，把党要管党、（)落到实处。,从严治党,依法治国,改革开放,"","",A,7
868,《习近平关于党风廉政建设和反腐败斗争论述摘编》强调，各级党委对职责范围内的党风廉政建设负有（)，党委主要负责人是第一责任人。,主要领导责任,重要领导责任,全面领导责任,"","",C,4
869,《习近平关于党风廉政建设和反腐败斗争论述摘编》强调，无论是党委还是纪委或其他相关职能部门，都要对承担的党风廉政建设责任进行签字背书，做到（)。　　,漠不关心,守土有责,能推就推,"","",B,5
870,《习近平关于党风廉政建设和反腐败斗争论述摘编》指出，教育实践活动有期限，但贯彻群众路线没有休止符，作风建设（)。,立足当前,永远在路上,一劳永逸,"","",B,4
871,《习近平关于党风廉政建设和反腐败斗争论述摘编》指出，治理一个国家、一个社会，关键是要立规矩、（)、守规矩。,创新规矩,讲规矩,修改规矩,"","",B,5
872,全面推进惩治和预防腐败体系建设是全党的重大政治任务和（)的共同责任。,全社会,少数人,领导干部,"","",A,4
873,习近平在十八届中央纪委五次全会上强调，从这两年查处的案件和巡视发现的问题看，反腐败斗争形势依然严峻复杂，主要是在实现不敢腐、（)、不想腐上还没有取得压倒性胜利。,不准腐,不能腐,不会腐,"","",B,3
874,中国共产党第十九次全国代表大会，是在全面建成小康社会决胜阶段、中国特色社会主义进入（）的关键时期召开的一次十分重要的大会。,新征程,新时代,新时期,"","",B,6
875,十九大的主题是：不忘初心，（），高举中国特色社会主义伟大旗帜，决胜全面建成小康社会，夺取新时代中国特色社会主义伟大胜利，为实现中华民族伟大复兴的中国梦不懈奋斗。,砥砺前行,牢记使命,继续前进,"","",B,6
876,全面深化改革的总目标是（）。,完善和发展中国特色社会主义制度,完善和发展中国特色社会主义制度、推进国家治理体系和治理能力现代化,推进国家治理体系和治理能力现代化,"",,B,4
877,经过长期努力，中国特色社会主义进入了新时代，这是我国发展新的（）。,历史方向,未来方位,历史方位,"","",C,1
878,新时代中国特色社会主义思想，明确中国特色社会主义最本质的特征是（）。,“五位一体”总体布局,建设中国特色社会主义法治体系,中国共产党领导,"","",C,6
879,发展是解决我国一切问题的基础和关键，发展必须是科学发展，必须坚定不移贯彻（）的发展理念。,创新、统筹、绿色、开放、共享,创造、协调、生态、开放、共享,创新、协调、绿色、开放、共享,"","",C,6
880,伟大斗争，伟大工程，伟大事业，伟大梦想，紧密联系、相互贯通、相互作用，其中起决定性作用的是（)。,党的建设新的伟大工程,具有新的历史特点的伟大斗争,实现中华民族伟大复兴的伟大梦想,"",,A,3
881,实现伟大梦想，必须进行伟大斗争。我们党要团结带领人民有效应对重大挑战、抵御重大风险、克服重大阻力、解决重大矛盾，必须进行具有（)的伟大斗争。,许多新的历史特点,充满新的社会矛盾,阶级阶层分化特点,"",,A,5
882,要坚持依法治国和以德治国相结合，加强（）教育，弘扬中华传统美德，弘扬时代新风。,社会公德,职业道德,家庭美德,个人品德,"","A,B,C,D",11
883,党的十八大报告指出，要积极培育社会主义核心价值观，在个人层面要倡导（）。,爱国,敬业,诚信,友善,"","A,B,C,D",9
884,党的十八大报告指出，全党要坚定的自信有（）。,道路自信,文化自信,理论自信,制度自信,"","A,B,C,D",8
885,党的十八大报告指出，保持党的先进性和纯洁性，增强党的（）。,创造力,凝聚力,战斗力,生命力,"","A,B,C",8
886,五位一体是指（）。,经济建设,政治建设,文化建设,社会建设,生态文明建设,"A,B,C,D,E",5
887,信念一般可分为以下几种类型,政治信念,科学信念,道德信念,生活信念,"","A,B,C,D",7
888,党的领导主要是（）的领导。,政治,经济,思想,组织,"","A,C,D",7
890,党的优良作风包括（）,理论联系实际,各尽所能按需分配,密切联系群众,批评与自我批评,"","A,C,D",8
891,党员享有如下权利：行使（），有被选举权。,申诉权,选举权,罢免权,表决权,"","A,B,D",12
892,中国共产党领导全国各族人民，经过长期的反对（)的革命斗争，取得了新民主主义革命的胜利。,帝国主义,殖民主义,官僚资本主义,封建主义,"","A,C,D",9
893,要坚持理论和实践的统一、学习和运用的统一、继承和发展的统一，把马克思主义的学习和研究（)。,同解决我国改革开放和现代化建设的实际问题紧密结合起来,同实现全面建设小康社会的宏伟目标紧密结合起来,同推进党的建设新的伟大工程紧密结合起来,同改造客观世界和主观世界的实际行动紧密结合起来,"","A,B,C,D",8
894,党的建设必须实现的基本要求是（)。,坚持党的基本路线,坚持解放思想，实事求是，与时俱进,坚持民主集中制,坚持全心全意为人民服务,"","A,B,C,D",5
896,党的纪律处分有（)。,警告与严重警告,撤销党内职务,留党察看,开除党籍,"","A,B,C,D",15
898,党的民主集中制“四个服从”指的是（）。,党员个人服从党的组织,少数服从多数,下级组织服从上级组织,全党各个组织和全体党员服从党的全国代表大会和中央委员会,"","A,B,C,D",7
899,党的纪律包括（）。,政治纪律,制度纪律,组织纪律,群众纪律,"","A,C,D",15
900,端正入党动机应该从（）。,认真学习马克思主义理论,通过实践锻炼，不断端正入党动机,按照党员标准严格要求自己,端正入党动机，不是入党前一时的问题，而是一辈子的问题,"","A,B,D",10
901,党风建设是推进党的建设伟大工程的重要环节，也是落实“三个代表”的必然要求（）。,党的作风直接关系到党的形象和战斗力,党的作风直接关系党和人民群众的血肉联系和人心向背，关系党和国家的生死存亡,党的作风是推进其他作风好转的根本保证,党的作风直接关系到我国在国际上的良好形象,,"A,B,C",10
